rating,num_reviews,name,tags,directions,ingredients
,,Candy Corn Cocktail,"Halloween,milk,orange sherbert,orange sherbet,pineapple,pineapple juice,pineapple vodka,simple syrup,Skyy Infusions Pineapple,syrup","Combine Skyy Infusions pineapple vodka and pineapple juice in cocktail shaker with ice. Strain over fresh ice into a clear collins glass. Combine softened orange sherbet and ice in a cocktail shaker and shake vigorously. Strain, and pour over bar spoon to layer in the rocks glass. Then, combine simple syrup and milk in cocktail shaker and shake vigorously. Layer milk mixture on top of sorbet mixture.","[(u'2', u'Skyy Infusions pineapple vodka', 'oz'), (u'1 \xbd', u'orange sherbet, softened', 'oz'), (u'1', u'pineapple juice', 'oz'), (u'1', u'milk', 'oz'), (u'1', u'simple syrup', 'oz')]"
,,Candy Cane Martini,"candy cane,fat free sweetened condensed milk,holiday cocktails,Holiday Drinks,Holidays,Holidays & Themes,mint candy cane,Peppermint Schnapps,Skinnygirl Bare Naked Vodka","Shake liquids with ice in a cocktail shaker, Pour into glass, Garnish with Mini Candy Cane","[(u'1', u'Skinnygirl\u2122 Bare Naked Vodka', 'part'), (u'1', u'Peppermint Schnapps', 'part'), (u'1', u'fat-free sweetened condensed milk', 'part'), (None, u'Mini candy cane for garnish\n', None)]"
,,Candy Bar Cocktail,"candy,chocolate,coconut rum,coffee drinks,Creme de Cacao,dessert cocktails,Halloween,kahlua coffee cream,Liqueurs,Rum,sweet cocktails","Shake all ingredients vigorously, then strain into chilled martini or coupe glass. Garnish with shaved chocolate.","[(u'1', u'coconut rum', 'oz'), (u'\xbd', u'light rum', 'oz'), (u'1', u'Kahl\xfaa coffee cream liqueur', 'oz'), (u'\xbd', u'dark cr\xe8me de cacao', 'oz')]"
,,Candy Cane,"christmas,Christmas cocktails,Christmas Drinks,Cinnamon Schnapps,holiday cocktails,Holiday Drinks,Peppermint Schnapps",Combine in a mixing glass with ice. Stir gently and strain in to a shot glass. For a party you can make a pitcher of these by combining a 375 ml bottle of each. Chill the mixture on ice and serve in chilled shot glasses.,"[(u'\xbd', u'cinnamon schnapps', 'oz'), (u'\xbd', u'peppermint schnapps', 'oz')]"
,,Camus Cognac Cider,"apple cider,Camus vs Elegance,Cognac,cranberry juice,Holiday Drinks,holiday punch,nutmeg,Wild Turkey American Honey","Heat the apple cider, cranberry and nutmeg.  Add the CAMUS and American Honey; garnish with a cinnamon stick.","[(u'1', u'CAMUS VS Elegance Cognac', 'oz'), (u'.5', u'American Honey', 'oz'), (u'3', u'apple cider', 'oz'), (u'1', u'cranberry juice', 'oz'), (u'1', u'Nutmeg', 'teaspoon'), (None, u'Cinnamon Sticks, for garnish\n', None)]"
,,Canal Street,"Camus,Chinese New Year,cinnamon stick,Cognac,ginger ale,holiday cocktails,Holiday Drinks,Holidays & Themes,lemon,lime,soda",,
,,Campari Sparkling Passion,"Campari,champagne cocktails,Holidays,passion fruit,prosecco,romance,romantic,sparkling,sparkling wine,Valentine's Day Cocktails","Shake all ingredients together and strain into an ice cold fluted glass. Garnish with raspberries, orange and fresh mint on a tooth pick.","[(u'2', u'Campari', 'oz'), (u'2', u'prosecco', 'oz'), (u'1', u'grapefruit juice', 'oz'), (None, u'Splash passion fruit pur\xe9e', None)]"
,,Caliente Margarita,"agave nectar,Domaine Canton Liqueur,Ginger Liqueur,lime juice,margarita,margaritas,National Tequila Day,Tequila","Gently press red bell pepper to release oils, build remaining ingredients in shaker, shake and strain in martini glass. Garnish with piece of red bell pepper.","[(u'1 \xbd', u'Avion Silver', 'oz'), (u'1', u'Domaine de Canton ginger liqueur', 'oz'), (u'\xbe', u'lime juice', 'oz'), (u'\xbd', u'agave syrup', 'oz'), (None, u'1 wheel red bell pepper, seeds removed', None)]"
,,Calypso Coffee,"coffee,coffee drinks,coffee liqueur,fall drinks,hot cocktails,Hot Drinks,Liqueurs,Tia Maria,warm drinks,whipped cream,winter drinks","Pour coffee into a coffee mug or irish coffee mug, add Tia Maria, and top with whipped cream.","[(u'1 \xbd', u'Tia Maria coffee liqueur', 'oz'), (None, u'Hot coffee\n', None), (None, u'Whipped cream', None)]"
,,Campari Citrus Infusion,"Campari,citrus vodka,lemon,lime,orange,orange juice,SKYY,tangerine juice,Vodka",Mix everything together in a punch bowl or large pitcher. Serve in a highball or Collins glass over ice. Yields approximately 20 servings.,"[(None, u'1 liter (~4 cups) Campari\n', None), (None, u'1 liter (~4 cups) Skyy Infusions citrus\n', None), (u'1', u'orange or tangerine juice', 'gallon'), (None, u'4 lemons (sliced)\n', None), (None, u'4 limes (sliced)\n', None), (None, u'4 oranges (sliced)', None)]"
,,Calabatini,"creamy cocktails,half and half,Halloween,Herradura Reposado,Holidays,Monin Pumpkin Spice,Pumpkin cocktails,recipe,Tequila",Add ice to shaker and the ingredients in the order listed above. Shake well and strain into martini glass. Garnish with cinnamon.,"[(u'1 \xbd', u'Herradura reposado', 'oz'), (u'\xbd', u'Monin pumpkin-spice syrup', 'oz'), (u'3', u'half-and-half', 'oz')]"
,,Cali Mojito,"agave nectar,caliche rum,California,cilantro,lime juice,National Rum Day,pineapple juice,Rum","Muddle cilantro leaves. Add ice, shake all ingredients. Serve in a rocks glass.","[(u'2', u'Caliche Rum', 'oz'), (None, u'6 cilantro leaves\n', None), (u'1', u'lime juice', 'oz'), (u'\xbd', u'pineapple juice', 'oz'), (u'\xbe', u'agave nectar', 'oz')]"
,,Cajun Martini,"Gin,jalapeno,Mardi Gras Cocktails,New Orleans cocktails,Tabas,Vodka","Cajun Straight Up: Combine the vodka and jalapeño in a shaker filled with ice, shake and strain into a chilled martini glass coated in Tabasco.,Cajun on the Rocks: Combine the vodka and jalapeño in a shaker, stir and pour into a rocks glass coated in Tabasco filled with ice.,To coat the martini glass or rocks glass with Tabasco, shake Tabasco into the glass, swirl the Tabasco around the glass until the glass is coated in Tabasco (to your liking) and pour out any remaining Tabasco.","[(u'3', u'Ketel One vodka or Beefeater gin', 'ounces'), (None, u'Glass coated with Tabasco sauce\n', None), (None, u'\xbd of a jalape\xf1o pepper', None)]"
,,Cajun,"Gin,Hot sauce,jalapeno,Tabasco,Vodka","Cajun Straight Up – Combine the vodka and jalapeño in a shaker filled with ice, shake and strain into a chilled martini glass coated in Tabasco.,Cajun on the Rocks – Combine the vodka and jalapeño in a shaker, stir and pour into a rocks glass coated in Tabasco filled with ice. ,*To coat the martini glass or rocks glass with Tabasco, shake Tabasco into the glass, swirl the Tabasco around the glass until the glass is coated in Tabasco (to your liking) and pour out any remaining Tabasco.","[(u'3', u'Ketel One vodka or Beefeater gin', 'ounces'), (None, u'Glass coated with Tabasco*\n', None), (None, u'\xbd of a jalape\xf1o', None)]"
,,Cadillac Margarita,"Cinco de Mayo cocktails,Cointreau,Gran Marnier,margarita,margaritas,National Margarita Day,Summer Coolers,Tequila","Rim a margarita or highball glass with lime and coat with salt. Next, fill the glass with ice and set aside. In a shaker with ice combine tequila, cointreau, and lime juice. Shake well a strain into the glass. Float the Grand Marnier on top, and squeeze the lime and drop it in.","[(u'1 \xbd', u'gold tequila', 'oz'), (u'\xbd', u'cointreau', 'oz'), (u'\xbd', u'Grand Marnier', 'oz'), (u'1', u'lime juice', 'oz'), (None, u'Bar salt\n', None), (None, u'Lime squeeze (garnish)', None)]"
,,Café Romano,"coffee bean,coffee drinks,coffee liqueur,cream,half & half,Kahlua,Sambuca",Combine all ingredients in a cocktail shaker with ice. Shake vigorously and strain into a chilled cocktail glass. Drop in coffee beans.,"[(u'1', u'sambuca', 'oz'), (u'1', u'Kahl\xfaa or coffee liqueur', 'oz'), (u'1', u'half & half or cream', 'oz'), (None, u'2\u20133 coffee beans', None)]"
,,Buttery Nipple,"Bailey's Irish Cream,Butterscotch Schnapps",In a bullet add schnapps to Irish cream with crushed ice and shake! Add to an iced tumbler and enjoy. Can also be made as a shooter. One of our summer favorites.,"[(u'1', u'butterscotch schnapps', 'part'), (u'1', u'Baileys Original Irish Cream', 'part')]"
,,Caipirinha,"Cachaca,Caipirinha,lime,Old fashioned glass,sugar,Summer Cocktails,Summer Coolers",Use a rocks or old-fashioned glass. Cut the lime into 8 wedges and put in the glass. Add sugar. Muddle the lime and sugar together until they are well mixed. Fill the glass with crushed ice. Add Cachaça. Stir.,"[(u'2', u'Cacha\xe7a', 'oz'), (None, u'1 lime\n', None), (u'1', u'sugar', 'tsp')]"
,,Butterscotch Martini,"butterscotch,butterscotch cream liqueur,butterscotch liqueur,Butterscotch Schnapps,candy,Vodka",Combine in a mixing glass with ice. Swirl ingredients gently and strain into a chilled cocktail glass. Garnish with the Lifesaver (or just drop it in).,"[(u'1 \xbd', u'vodka', 'oz'), (u'\xbd', u'butterscotch schnapps', 'oz'), (u'\xbd', u'butterscotch cream liqueur', 'oz'), (None, u'1 butterscotch lifesaver', None)]"
,,Burroughs Festive Plum Punch,"Beefeater 24,christmas,Christmas cocktails,Earl Grey tea,festive cocktails,Gin,Halloween punch,holiday cocktails,holiday punch,lemon,marmalade,prosecco,punch,raspberry cordial,Sloe Gin,sparkling,sparkling wine,winter cocktails","Mix first 8 ingredients in a punch bowl and chill with ice. Add prosecco and garnish with berries, citrus wheels, plums, and grated nutmeg.","[(u'1', u'Beefeater 24 gin', 'part'), (u'1', u'sloe gin', 'part'), (u'1 \xbd', u'lemon juice', 'parts'), (u'\xbd', u'orange juice', 'part'), (u'\xbc', u'simple syrup', 'part'), (u'1/8', u'marmalade', 'part'), (u'1 \xbd', u'raspberry cordial', 'parts'), (u'3', u'chilled Earl Grey tea', 'parts'), (u'2', u'prosecco', 'parts')]"
,,Cable Car,"Captain Morgan's,lime juice,Rum,spiced rum,sweet and sour",Combine everything in a cocktail shaker with ice. Shake well and strain into a chilled cocktail glass.,"[(u'1', u""Capitan Morgan's spiced rum"", 'oz'), (u'\xbd', u'orange cura\xe7ao', 'oz'), (u'\xbd', u'lime juice', 'oz'), (u'\xbd', u'sweet and sour mix', 'oz')]"
,,Buon Giorno!,"Campari,cateloupe,honey,Luxardo,prosecco,Skyy vodka,Summer Cocktails,Summer Coolers,summer drinks,Vodka","Muddle cantaloupe chunks with honey and sea salt in a cocktail shaker. Add ice, vodka, Campari and Luxardo and shake vigorously. Strain into a collins glass with crushed ice. Top with prosecco and cantaloupe melon balls on a toothpick.","[(u'1 \xbd', u'Skyy vodka', 'oz'), (u'\xbd', u'Campari', 'oz'), (u'\xbd', u'Luxardo', 'oz'), (u'\xbc', u'honey', 'oz'), (None, u'Pinch of sea salt\n', None), (u'1', u'prosecco', 'oz'), (None, u'2\u20133 cantaloupe chunks', None)]"
,,Bullfrog,"lemon,lemonade,lime,limeade,Triple Sec,Vodka","Pour the vodka, triple sec and lemonade or limeade into a collins glass filled with ice and stir well. Garnish with a lemon or lime slice.","[(u'1 \xbd', u'vodka', 'oz'), (u'\xbc', u'triple sec', 'oz'), (u'6', u'lemonade or limeade', 'oz')]"
,,Buddy’s Cajun Martini,"dry vermouth,Hot sauce,olice juice,Vodka","Shake over ice. Pour into pre-chilled cocktail glass. Garnish with pickled okra, jalepeño-stuffed olives, tomolives, pickled string beans, cocktail onions, etc. Buddy’s favorite is Hebert’s Mildly Hot Cajun Pickled Quail Eggs. Enjoy!","[(u'2 \xbd', u'vodka', 'oz'), (u'\xbc', u'dry vermouth', 'oz'), (None, u""Olive juice (Buddy recommends Dirty Tony's)\n"", None), (None, u""1 to 4 drops of Bulliard's Louisiana Supreme Habanero Pepper Sauce"", None)]"
,,Bubbles,"champage cocktails,Champagne,lemon juice,Perfect Puree Guava,Perfect Puree Lychee,Perfect Puree Raspberry,Port,Valentine's Day Cocktails","Add all ingredients into a mixing glass. Add ice, shake, and strain into a glass. Add champagne on top of cocktail to float","[(u'\xbd', u'Port', 'oz.'), (u'\xbd', u'Perfect Pur\xe9e Raspberry puree, thawed', 'oz.'), (u'\xbd', u'Perfect Pur\xe9e Pink Guava puree, thawed', 'oz.'), (u'\xbd', u'Perfect Pur\xe9e Lychee puree, thawed', 'oz.'), (u'\xbc', u'lemon juice', 'oz.'), (None, u'Champagne\n', None)]"
,,Bubbles & PINK,"Champagne,champagne cocktails,Port,Valentine's Day","Pour all ingredients into a Champagne flûte and give a quick stir. Garnish with the lemon twist.,Courtesy Croft Pink Port","[(u'3', u'chilled Croft Pink Port', 'ounces'), (u'4', u'Champagne Laurent-Perrier Brut NV', 'ounces'), (u'.5', u'Cointreau', 'oz'), (u'2', u'bitters', 'dashes'), (None, u'1 lemon twist, for garnish', None)]"
,,Brown Derby Cocktail,"grapefruit juice,honey,Whiskey,whisky",Shake well and strain into a chilled cocktail glass.,"[(u'2', u'whiskey', 'oz'), (u'\xbd', u'grapefruit juice', 'oz'), (u'\xbd', u'honey', 'oz')]"
,,Brut Bottle Rocket – Bastille Day Cocktail,"Flor de Cana,grapefruit juice,pink port,Port","Combine Flor de Caña, Croft PINK Port and grapefruit juice over ice and shake vigorously. Pour into chilled glass and add Champagne Laurent-Perrier Brut NV and lemon lime soda before adding garnish","[(u'0.5', u'Flor de Ca\xf1a 7 Year Grand Reserve Rum', 'oz'), (u'0.75', u'Croft PINK Port', 'oz'), (u'1', u'grapefruit juice', 'oz'), (u'1', u'Champagne Laurent-Perrier Brut NV', 'oz'), (None, u'Splash of lemon lime soda\n', None), (None, u'Lime twist, as garnish', None)]"
,,Broken Basil,"apple juice,basil,Broken Shed Vodka,passion fruit juice",Build in a rocks glass over crushed ice,"[(u'2', u'Broken Shed vodka', 'parts'), (u'1', u'passion-fruit juice', 'part'), (u'1', u'apple juice', 'part'), (None, u'generous amount of basil leaves', None)]"
,,Brooklyn Cocktail,"Amer Picon,bitters,Blantons,Bourbon,Bourbon Whiskey,classic cocktails,dry vermouth,Father's Day Drinks,hiskey,July 4th Drinks,Maker's Mark,maraschino liqueur,New York,whiskyw",Add ingredients to a mixing glass. Add ice a stir until chilled (about 20 seconds). Strain into a chilled cocktail glass. No garnish.,"[(u'2', u'bourbon whiskey', 'oz'), (u'1', u'dry vermouth', 'oz'), (None, u'Dash of maraschino liqueur\n', None), (None, u'Dash of Amer Picon', None)]"
,,Bronx Cocktail,"angostura,Angostura bitters,dry vermouth,Father's Day Drinks,Gin,July 4th Drinks,orange,orange juice,sweet vermouth,Vermouth","Combine ingredients (except the orange slice) together in a shaker with ice. Shake well. Strain into a cocktail glass, or over ice in an old fashioned glass.","[(u'1 \xbd', u'gin', 'oz'), (u'\xbd', u'sweet vermouth', 'oz'), (u'\xbd', u'dry vermouth', 'oz'), (u'2', u'orange juice', 'oz'), (None, u'Dash angostura bitters\n', None), (None, u'Orange slice for garnish', None)]"
,,Bridesmaid Sidecar,"Brandy,Camus vs Elegance,Cognac,fruit,garnish,golden globes,Grand Marnier,hollywood,ice,lime,Liqueurs,movies,sidecar",,
,,Brass Monkey,"Galliano,Light Rum,orange juice,Rum,THIS WEEK'S DRINK,Vodka","Combine the vodka, rum and orange juice into an old fashioned glass filled with ice and stir well. Pour the Galliano over the back of a teaspoon into the old fashioned glass so that the Galliano floats on top.","[(u'1', u'vodka', 'oz'), (u'\xbd', u'light rum', 'oz'), (u'\xbd', u'Galliano', 'oz'), (u'4', u'orange juice', 'oz')]"
,,Brandy Bird,"american honey,calvados,Holidays,nutmeg,Shots,Thanksgiving cocktails,whipped cream,Wild Turkey American Honey","Shake in a mixing glass and strain into a tall shot glass, add whipped cream on top, garnish with nutmeg.","[(u'1', u'Wild Turkey American Honey', 'part'), (u'\xbd', u'Busnel calvados', 'part'), (None, u'Whipped cream', None)]"
,,Brandy Old Fashioned – Wisconsin Style!,"angostura,Angostura bitters,Brandy,cherry,Father's Day Drinks,fruit,garnish,grapefruit soda,lemon,maraschino,Old Fashioned,orange,orange slice,soda,squirt,Whiskey,whisky",Mix with ice in an old-fashioned (rocks) glass or a mixing glass for larger quantities. Add cherry and garnish.,"[(u'2', u'brandy', 'oz'), (None, u'Dash angostura bitters\n', None), (u'3', u'squirt or grapefruit soda', 'oz'), (None, u'Maraschino cherry\n', None), (None, u'Lemon & orange slices, garnish', None)]"
,,Brandy Cassis,"black currant,Brandy,Creme de Cassis,lemon,lemon juice","Combine the ingredients in a shaker filled with ice, shake and strain into a chilled martini or cocktail glass. Garnish with the lemon twist.","[(u'1 \xbd', u'brandy', 'oz'), (u'\xbd', u'cr\xe8me de cassis', 'oz'), (u'1', u'fresh lemon juice', 'oz'), (None, u'Lemon twist', None)]"
,,Brandy Crusta,"bitters,Brandy,Cognac,lemon,maraschino,Peychaud's bitters,sugar,Triple Sec",Fill a shaker with ice cubes. Add all ingredients. Shake and strain into a chilled cocktail glass rimmed with sugar. Garnish with lemon spiral.,"[(u'5', u'cognac', 'parts'), (u'2', u'bitters', 'dashes'), (u'2', u'lemon juice', 'parts'), (u'1', u'maraschino liqueur', 'part'), (u'1', u'triple sec', 'part'), (None, u'1 spiral lemon', None)]"
,,Brandy Amanda,"Apricot Brandy,Brandy,Cognac,lemon,lemon lime soda","Shake brandy and cognac in a cocktail shaker with ice. Strain into an old-fashioned glass. Add lemon-lime soda, stir and garnish with the lemon wedge and serve.","[(u'1 \xbd', u'cognac', 'oz'), (u'1 \xbd', u'apricot brandy', 'oz'), (u'3', u'lemon-lime soda', 'oz'), (None, u'1 lemon wedge', None)]"
,,Brandy Alexander,"Brandy,brown creme de cacao,classic cocktails,cream,Creme de Cacao,half & half,nutmeg",Combine in a shaker with ice. Shake well and strain into a cocktail glass. Top with nutmeg.,"[(u'1', u'brandy', 'oz'), (u'\xbd', u'brown cr\xe8me de cacao', 'oz'), (u'2', u'cream', 'oz'), (None, u'Nutmeg', None)]"
,,Brain Hemorrhage,"Bailey's Irish Cream,grenadine,Halloween,Liqueurs,Peach Schnapps",,
,,Bourbon Daddy,"agave syrup,Basil Hayden's Bourbon,Bourbon,egg whites,Father's Day Drinks,lemon juice,sage,THIS WEEK'S DRINK","1. Add all ingredients in a cocktail shaker and muddle the sage leaves and pink peppercorns.,
2. Add ice and shake.,
3. Double strain into an old fashioned glass filled with ice and garnish with a sage leaf.","[(u'2', u""Basil Hayden's Bourbon"", 'parts'), (u'1', u'Fresh Lemon Juice', 'part'), (u'1/2', u'Agave Syrup', 'part'), (None, u'1 Egg White\n', None), (None, u'3 Sage Leaves\n', None), (None, u'4 Pink Peppercorns', None)]"
